Trial,ButtonPressTimeinOverallExp,squareStartTime,squareStartFrame,flash_circleStartTime,flash_circleStartFrame,flash_circleEndTime,flash_circleEndFrame,lilsquareStartTime,lilsquareStartFrame,lilsquareEndTime,lilsquareEndFrame,lilafterflash,ButtonPressTime,Key,false_presses,Acc,Opacity,FlashSide,CorrSide,SquareAbsent,frameRate,session,participant,fill
0,94.8388636,1.016724998,60,1.51698054,90,1.550401572,92,2.451106017,146,2.484488553,148,36,2.98496774,left,1,1,0.136,-1,-1,right,59.93921547,2,912,2
-1,97.89275331,1.132172871,68,1.699273043,102,1.732663644,104,2.6833726,161,2.716690241,163,39,3.150592807,left,1,1,0.136,-1,-1,right,59.93921547,2,912,2
-2,101.0626474,0.997972528,60,1.665253669,100,1.698518515,102,2.499146848,150,2.532578879,152,30,2.799598832,right,1,1,0.136,1,1,right,59.93921547,2,912,2
-3,103.8815373,1.114552926,67,1.631637222,98,1.664991527,100,2.665884275,160,2.699181018,162,42,3.699920881,nope,2,0,0.136,-1,-1,right,59.93921547,2,912,2
-4,107.6055998,1.026909289,62,1.810777061,109,1.844158496,111,2.244441682,135,2.277893878,137,6,2.344753539,right,0,1,0.136,1,1,left,59.93921547,2,912,2
-5,109.969215,1.081763234,65,1.682169681,101,1.715577881,103,2.165959068,130,2.19944316,132,9,2.649834246,right,0,1,0.136,1,1,left,59.93921547,2,912,2
-6,112.6380738,1.131614858,68,1.782192266,107,1.8155836,109,2.466063851,148,2.499364994,150,21,2.666417724,right,1,1,0.136,1,1,left,59.93921547,2,912,2
-7,115.3235637,1.131569029,68,1.648678257,99,1.682069224,101,2.0323622,122,2.065667009,124,3,2.132712186,left,0,1,0.136,-1,-1,right,59.93921547,2,912,2
-8,117.4752194,1.081616214,65,1.64874315,99,1.682108454,101,2.382634644,143,2.415946052,145,24,2.666476752,left,0,1,0.136,-1,-1,right,59.93921547,2,912,2
-9,120.1607192,1.098317015,66,1.865567212,112,1.899006942,114,2.499363161,150,2.532730298,152,18,2.933238596,right,0,1,0.136,-1,1,right,59.93921547,2,912,2
-10,123.1128965,1.031584574,62,1.465284759,88,1.498626965,90,2.049141092,123,2.082477432,125,15,2.399644881,left,0,1,0.136,1,-1,left,59.93921547,2,912,2
-11,125.5315446,1.181839713,71,1.765466902,106,1.798881334,108,2.249276819,135,2.282594094,137,9,2.599775108,left,0,1,0.136,-1,-1,right,59.93921547,2,912,2
-12,128.1500913,1.215253045,73,1.882505589,113,1.915818465,115,2.282774844,137,2.316136481,139,4,2.566622084,right,0,1,0.136,1,1,left,59.93921547,2,912,2
-13,130.7356103,1.165063754,70,1.932332649,116,1.965739749,118,2.466163575,148,2.499429155,150,12,2.933344552,right,0,1,0.136,1,1,left,59.93921547,2,912,2
-14,133.6877209,1.198664068,72,1.982521941,119,2.015845082,121,2.666447421,160,2.699713734,162,21,2.900126635,right,0,1,0.136,1,1,left,59.93921547,2,912,2
-35,137.17506,1.097327476,66,1.797834601,108,1.831263698,110,2.83197753,170,2.865329268,172,42,3.149106482,right,0,1,0.136,1,1,left,59.93921547,2,912,2
-36,140.3430615,1.165240103,70,1.632177271,98,1.665551007,100,2.516207314,151,2.549628346,153,33,2.966769983,left,0,1,0.118453407,-1,-1,right,59.93921547,2,912,2
-37,143.3287134,1.031854048,62,1.565621913,94,1.59892489,96,2.499630069,150,2.532940011,152,36,2.86680166,left,0,1,0.105597184,-1,-1,right,59.93921547,2,912,2
-38,146.2144366,1.031683198,62,1.66551801,100,1.698931709,102,2.749632085,165,2.782947527,167,45,3.083517199,left,0,1,0.095272305,-1,-1,right,59.93921547,2,912,2
-39,149.3168367,1.198412192,72,1.949007052,117,1.98239142,119,2.733011944,164,2.766313821,166,27,2.933277092,right,1,0,0.086573731,1,-1,right,59.93921547,2,912,2
-40,152.269179,1.098333146,66,1.798965292,108,1.832377158,110,2.682885346,161,2.716345241,163,33,3.133505943,left,0,1,0.098553859,-1,-1,right,59.93921547,2,912,2
-41,155.4214536,1.165280433,70,1.632296793,98,1.6656214,100,2.166023962,130,2.199483489,132,12,2.566630517,right,0,1,0.093736271,1,1,left,59.93921547,2,912,2
-42,158.0071893,1.131504868,68,1.88201027,113,1.915385839,115,2.215694836,133,2.248981681,135,0,2.666099854,right,0,1,0.089689298,-1,1,left,59.93921547,2,912,2
-43,160.6922231,1.031813352,62,1.515638669,91,1.548949711,93,2.19947909,132,2.232762635,134,21,3.233559692,nope,0,0,0.086109542,1,1,left,59.93921547,2,912,2
-44,163.9449308,1.215150755,73,1.832311531,110,1.865689667,112,2.766371015,166,2.799750617,168,36,3.450418583,left,0,1,0.091605027,-1,-1,right,59.93921547,2,912,2
-45,167.4144168,1.215022434,73,1.848947071,111,1.882188453,113,2.88298441,173,2.916353747,175,42,3.28346741,left,0,1,0.088898879,-1,-1,right,59.93921547,2,912,2
-46,170.717055,1.098353311,66,1.715413997,103,1.748796532,105,2.449315389,147,2.482769051,149,24,2.81653281,left,0,1,0.086568245,1,-1,left,59.93921547,2,912,2
-47,173.552414,1.181704059,71,1.965696853,118,1.999123017,120,2.74965445,165,2.783002888,167,27,3.033429464,right,0,1,0.08442111,-1,1,right,59.93921547,2,912,2
-48,176.6048442,1.11513037,67,1.665542941,100,1.698887347,102,2.199299807,132,2.232679409,134,12,2.816603203,left,0,1,0.082491947,-1,-1,right,59.93921547,2,912,2
-49,179.4403278,1.031736726,62,1.832450851,110,1.865820188,112,2.616306524,157,2.649682094,159,27,3.033547519,left,0,1,0.080727531,-1,-1,right,59.93921547,2,912,2
-50,182.4926307,1.181964368,71,1.965960828,118,1.999336764,120,2.599694449,156,2.633116947,158,18,3.633990997,nope,0,0,0.079017099,1,1,left,59.93921547,2,912,2
-51,186.1455832,1.031715462,62,1.448726945,87,1.482041287,89,2.132613196,128,2.165924604,130,21,3.166782889,nope,0,0,0.081688978,1,1,left,59.93921547,2,912,2
-52,189.3314697,1.131838137,68,1.782341485,107,1.815645928,109,2.31600486,139,2.349469154,141,12,2.699910982,left,0,1,0.084201258,1,-1,left,59.93921547,2,912,2
-53,192.0502197,1.098459634,66,1.798953927,108,1.832387424,110,2.733125233,164,2.766435175,166,36,3.767230399,nope,0,0,0.082864816,1,1,left,59.93921547,2,912,2
-54,195.8366011,1.18173559,71,1.965698686,118,1.999090754,120,2.84972213,171,2.883114198,173,33,3.417014783,right,0,1,0.085123364,1,1,left,59.93921547,2,912,2
-55,199.2726345,1.181771153,71,1.882328873,113,1.915632949,115,2.416033311,145,2.449371117,147,12,2.899991348,right,0,1,0.083903229,1,1,left,59.93921547,2,912,2
-56,202.1915423,1.198436023,72,1.598773471,96,1.632051883,98,2.282545332,137,2.315990195,139,21,2.866479758,right,0,1,0.082745833,1,1,left,59.93921547,2,912,2
-57,205.0769446,1.098581723,66,1.648945164,99,1.682321834,101,2.182681133,131,2.216025538,133,12,2.683311372,right,0,1,0.08169072,1,1,left,59.93921547,2,912,2
-58,207.779198,1.131865634,68,1.782329753,107,1.815707522,109,2.616376918,157,2.649778518,159,30,3.083672284,right,0,1,0.08068393,-1,1,left,59.93921547,2,912,2
-59,210.8817122,1.048307372,63,1.582159929,95,1.615444574,97,1.965753314,118,1.999111652,120,3,2.416292153,left,0,1,0.079705164,1,-1,left,59.93921547,2,912,2
-60,213.3171979,1.031395392,62,1.715248646,103,1.748639614,105,2.449192201,147,2.48256337,149,24,3.483352728,nope,0,0,0.078805319,-1,1,left,59.93921547,2,912,2
-61,216.8199344,1.098071005,66,1.665163477,100,1.698599541,102,2.048904982,123,2.082192559,125,3,2.832976234,right,0,1,0.08030519,-1,1,left,59.93921547,2,912,2
-62,219.6720485,1.048251278,63,1.748795432,105,1.782175768,107,2.082396773,125,2.115744112,127,0,2.583006848,left,0,1,0.079454167,-1,-1,right,59.93921547,2,912,2
-63,222.2740893,1.081446831,65,1.615216896,97,1.648574867,99,2.048916714,123,2.08221529,125,6,2.43273741,left,0,1,0.078661892,-1,-1,right,59.93921547,2,912,2
-64,224.7259635,1.098335346,66,1.848945238,111,1.882310175,113,2.933165269,176,2.966467146,178,45,3.417030182,left,0,1,0.077881854,-1,-1,right,59.93921547,2,912,2
1,286.2890054,1.10014064,66,1.900826534,114,1.934069016,116,2.63462197,158,2.667960143,160,24,3.035228525,left,0,1,0.077805098,-1,-1,right,59.93921547,2,912,2
2,289.3435547,1.19818598,72,1.881970307,113,1.915510494,115,2.816048123,169,2.849479786,171,36,3.149845611,right,0,1,0.077805098,1,1,left,59.93921547,2,912,2
3,292.5123416,1.148384951,69,1.715657073,103,1.748967016,105,2.549603415,153,2.582912257,155,30,2.933424111,right,0,1,0.077805098,1,1,left,59.93921547,2,912,2
4,295.4646923,1.164983095,70,1.748776734,105,1.782084843,107,2.432588558,146,2.466052486,148,21,3.466748352,nope,0,0,0.077805098,-1,-1,right,59.93921547,2,912,2
5,298.9506631,1.181830914,71,1.615551264,97,1.648930866,99,2.299419916,138,2.332845713,140,21,2.766696217,left,0,1,0.077805098,-1,-1,right,59.93921547,2,912,2
6,301.7364004,1.048136888,63,1.565280579,94,1.598674114,96,1.998940801,120,2.032276775,122,6,3.033073465,nope,0,0,0.077805098,1,1,left,59.93921547,2,912,2
7,304.7884936,1.048481522,63,1.749108169,105,1.782345518,107,2.733146131,164,2.766504836,166,39,3.250422176,left,0,1,0.077805098,-1,-1,right,59.93921547,2,912,2
8,308.0579714,1.131651888,68,1.898936915,114,1.932274355,116,2.282643223,137,2.315898537,139,3,2.933368383,right,0,1,0.077805098,1,1,left,59.93921547,2,912,2
9,311.0103372,1.014744454,61,1.748694242,105,1.782007484,107,2.782854769,167,2.816206874,169,42,3.817033628,nope,0,1,0,1,1,right,59.93921547,2,912,2
10,314.846744,1.214999703,73,1.815372054,109,1.84884698,111,2.299136143,138,2.332429587,140,9,3.333220044,nope,0,0,0.077805098,1,1,left,59.93921547,2,912,2
11,318.1990542,1.215162487,73,1.748838695,105,1.782184567,107,2.232628448,134,2.265910892,136,9,2.733117167,right,0,1,0.077805098,1,1,left,59.93921547,2,912,2
12,320.9511665,1.165330661,70,1.832411988,110,1.865820554,112,2.182788556,131,2.216079433,133,1,3.216820029,nope,0,1,0,-1,-1,right,59.93921547,2,912,2
13,324.1875287,1.031387693,62,1.515030793,91,1.548485188,93,2.399075502,144,2.432382145,146,33,2.933067379,left,0,1,0.077805098,-1,-1,right,59.93921547,2,912,2
14,327.1395451,1.014953801,61,1.531980536,92,1.565333008,94,2.315948765,139,2.349346699,141,27,2.833185581,right,0,1,0.077805098,-1,1,left,59.93921547,2,912,2
15,329.9916613,1.198509349,72,1.732245318,104,1.765667082,106,2.766399612,166,2.799700022,168,42,3.367038138,left,0,1,0.077805098,-1,-1,right,59.93921547,2,912,2
16,333.3776532,1.115031013,67,1.548765662,93,1.582183393,95,2.532872184,152,2.566260586,154,39,3.567040777,nope,0,0,0.077805098,-1,1,left,59.93921547,2,912,2
17,336.9638703,1.09843947,66,1.815662793,109,1.84906586,111,2.149143145,129,2.182563077,131,0,2.749870762,left,0,1,0.077805098,1,-1,right,59.93921547,2,912,2
18,339.73277,1.014929603,61,1.798783443,108,1.83225947,110,2.782937628,167,2.816346194,169,39,3.383570287,left,0,1,0.077805098,1,-1,right,59.93921547,2,912,2
19,343.1355404,1.214999703,73,1.76541374,106,1.798812407,108,2.549458962,153,2.58287816,155,27,3.583500334,nope,0,0,0.068205098,1,1,left,59.93921547,2,912,2
20,346.7382302,1.181818815,71,1.965692453,118,1.99909882,120,2.549460795,153,2.582914457,155,15,3.216928918,left,0,0,0.068205098,1,1,left,59.93921547,2,912,2
21,349.9740278,1.048409662,63,1.849000232,111,1.882511089,113,2.432827602,146,2.466197672,148,15,3.466967964,nope,0,0,0.068205098,-1,1,right,59.93921547,2,912,2
22,353.4603129,1.064807625,64,1.465247729,88,1.498581503,90,1.948886797,117,1.982300129,119,9,2.466150376,right,0,1,0.068205098,-1,1,right,59.93921547,2,912,2
23,355.9453239,1.081884955,65,1.548748797,93,1.582141964,95,1.88236407,113,1.915808932,115,0,2.916511398,nope,0,0,0.068205098,1,1,left,59.93921547,2,912,2
24,358.8809716,1.148583666,69,1.548952644,93,1.582184127,95,2.532937811,152,2.566451601,154,39,3.567043344,nope,0,0,0.068205098,-1,-1,right,59.93921547,2,912,2
25,362.4672602,1.081657277,65,1.748930353,105,1.782197399,107,2.432653085,146,2.466064218,148,21,3.466976397,nope,0,0,0.068205098,1,-1,left,59.93921547,2,912,2
26,365.9533036,1.048238812,63,1.848877778,111,1.882226583,113,2.732987746,164,2.766310154,166,33,3.766996855,nope,0,0,0.068205098,1,1,left,59.93921547,2,912,2
27,369.739674,1.215047732,73,1.632017053,98,1.665322595,100,2.616176004,157,2.649553773,159,39,3.650268704,nope,0,0,0.068205098,1,1,left,59.93921547,2,912,2
28,373.4089133,1.198542713,72,1.865778025,112,1.89916826,114,2.849888947,171,2.883284315,173,39,3.883999246,nope,0,0,0.068205098,-1,-1,right,59.93921547,2,912,2
29,377.3123136,1.098265686,66,1.565190388,94,1.598542493,96,1.898784763,114,1.932133568,116,0,2.932944557,nope,0,1,0,-1,-1,left,59.93921547,2,912,2
30,380.2645437,1.164974662,70,1.682050893,101,1.715422063,103,2.215911149,133,2.249202026,135,12,2.816488814,left,0,1,0.068205098,-1,-1,right,59.93921547,2,912,2
31,383.1000834,0.998021656,60,1.548456225,93,1.581768367,95,2.58260722,155,2.615957125,157,42,3.616749049,nope,0,0,0.068205098,1,1,left,59.93921547,2,912,2
32,386.7362497,1.04826521,63,1.448585792,87,1.481927265,89,1.882248947,113,1.915587487,115,6,2.916383077,nope,0,1,0,-1,-1,right,59.93921547,2,912,2
33,389.671743,1.148515472,69,1.615547597,97,1.648900435,99,2.699712634,162,2.733064006,164,45,3.733851164,nope,0,0,0.068205098,-1,-1,right,59.93921547,2,912,2
34,393.4248636,1.031606939,62,1.465277793,88,1.498635397,90,2.549466661,153,2.582767071,155,45,3.416829268,left,0,1,0.068205098,-1,-1,right,59.93921547,2,912,2
35,396.8610727,1.048071628,63,1.781997585,107,1.815307894,109,2.265659017,136,2.299055484,138,9,3.299780681,nope,0,0,0.068205098,-1,-1,right,59.93921547,2,912,2
36,400.1799721,1.065185989,64,1.565560319,94,1.598891526,96,2.549673808,153,2.583000249,155,39,3.133732155,right,0,1,0.068205098,1,1,left,59.93921547,2,912,2
37,403.3326386,1.164782181,70,1.965446444,118,1.998757852,120,2.649328294,159,2.682650335,161,21,3.116592131,right,0,1,0.106605098,1,1,left,59.93921547,2,912,2
38,406.4686141,1.114813234,67,1.832030325,110,1.865399295,112,2.315735019,139,2.349119021,141,9,2.883167726,left,0,1,0.106605098,1,-1,right,59.93921547,2,912,2
39,409.3708383,1.098278152,66,1.765371211,106,1.798741647,108,2.799649794,168,2.832875411,170,42,3.266798141,right,0,1,0.106605098,1,1,left,59.93921547,2,912,2
40,412.6566745,1.048305539,63,1.465229031,88,1.498547406,90,1.848840014,111,1.882244181,113,3,2.633030056,right,0,1,0.106605098,1,1,left,59.93921547,2,912,2
41,415.3088181,0.998049887,60,1.698594775,102,1.73197181,104,2.582643516,155,2.61604255,157,33,2.94982244,left,0,1,0.106605098,1,-1,left,59.93921547,2,912,2
42,418.2778785,1.148200902,69,1.598532961,96,1.631861968,98,2.232311311,134,2.265720977,136,18,2.866492957,right,0,1,0.106605098,-1,1,right,59.93921547,2,912,2
43,421.1631342,1.065111929,64,1.515463052,91,1.548844121,93,2.599666585,156,2.633030789,158,45,3.050318346,right,0,1,0.106605098,1,1,left,59.93921547,2,912,2
44,424.2321687,1.165214439,70,1.782308855,107,1.815667926,109,2.466183006,148,2.499551976,150,21,2.849843852,right,0,1,0.106605098,-1,1,left,59.93921547,2,912,2
45,427.1012277,1.165119482,70,1.849057427,111,1.882352337,113,2.332645899,140,2.366009003,142,9,2.816721991,right,0,1,0.106605098,1,1,left,59.93921547,2,912,2
46,429.9366846,1.131836303,68,1.815702389,109,1.849050828,111,2.699750764,162,2.733090037,164,33,3.267025452,right,0,0,0.106605098,-1,-1,right,59.93921547,2,912,2
47,433.2227422,0.998258867,60,1.532014266,92,1.565375537,94,2.015838116,121,2.049070699,123,9,2.616472975,left,0,1,0.106605098,-1,-1,right,59.93921547,2,912,2
48,435.8579768,0.998426784,60,1.749074805,105,1.782336719,107,2.382845823,143,2.416207461,145,18,2.850132391,left,0,1,0.106605098,-1,-1,right,59.93921547,2,912,2
49,438.7268782,1.148669824,69,1.582353144,95,1.615573261,97,1.915810399,115,1.94916617,117,0,2.449830506,left,0,1,0.106605098,-1,-1,right,59.93921547,2,912,2
50,441.1959176,1.19816105,72,1.598477966,96,1.631947026,98,2.332407955,140,2.365716064,142,24,2.949841139,right,0,1,0.106605098,1,1,left,59.93921547,2,912,2
51,444.1646322,1.014954534,61,1.665580704,100,1.698804488,102,2.265915659,136,2.299298561,138,16,3.300035123,nope,0,1,0,-1,-1,right,59.93921547,2,912,2
52,447.4837535,1.114794536,67,1.89877963,114,1.932137601,116,2.73274137,164,2.766122439,166,30,3.76684177,nope,0,0,0.106605098,-1,1,right,59.93921547,2,912,2
53,451.2701198,1.081726571,65,1.648947364,99,1.682236775,101,2.182555378,131,2.21593168,133,12,2.733356578,left,0,1,0.106605098,1,-1,right,59.93921547,2,912,2
54,454.0222611,1.11520883,67,1.515405124,91,1.548763828,93,2.599652653,156,2.632965529,158,45,3.633761119,nope,0,0,0.085005098,-1,1,left,59.93921547,2,912,2
55,457.675317,1.04889105,63,1.581940683,95,1.615296088,97,2.616104144,157,2.649388422,159,42,3.116725218,left,0,1,0.085005098,-1,-1,right,59.93921547,2,912,2
56,460.8115375,1.197476182,72,1.948065542,117,1.981401515,119,2.882078464,173,2.915533225,175,36,3.432761975,right,0,1,0.085005098,1,1,left,59.93921547,2,912,2
57,464.2639402,1.081544355,65,1.515190645,91,1.54857428,93,2.048898749,123,2.082313914,125,12,3.083094839,nope,0,0,0.085005098,-1,-1,right,59.93921547,2,912,2
58,467.3661307,0.998427884,60,1.498753086,90,1.532121689,92,2.03253085,122,2.065827594,124,12,2.599831569,left,0,1,0.085005098,-1,-1,right,59.93921547,2,912,2
59,469.9849135,1.215190718,73,1.698840418,102,1.73218629,104,2.249246389,135,2.282697851,137,13,3.283423048,nope,0,1,0,1,1,right,59.93921547,2,912,2
60,473.2875257,1.215038933,73,1.932304419,116,1.965660556,118,2.466054319,148,2.499448219,150,12,3.016815556,right,0,1,0.085005098,1,1,left,59.93921547,2,912,2
61,476.3231109,1.148577433,69,1.749046941,105,1.782411512,107,2.683115591,161,2.716446431,163,36,3.183621542,right,0,1,0.085005098,1,1,left,59.93921547,2,912,2
62,479.5257632,1.031540212,62,1.481863104,89,1.515211909,91,2.516069461,151,2.549287745,153,42,3.049936316,left,0,1,0.085005098,-1,-1,right,59.93921547,2,912,2
63,482.5947944,1.065055101,64,1.782243961,107,1.815639695,109,2.416096371,145,2.449408147,147,18,2.983309099,right,0,1,0.085005098,1,1,left,59.93921547,2,912,2
64,485.5973044,1.131589927,68,1.548544583,93,1.581918686,95,2.182429623,131,2.215827557,133,18,3.216531856,nope,0,1,0,-1,-1,right,59.93921547,2,912,2
65,488.8329319,1.198596241,72,1.982480878,119,2.015839583,121,3.066702377,184,3.10014284,186,45,3.583925993,right,0,1,0.085005098,-1,1,right,59.93921547,2,912,2
66,492.4360078,1.164968063,70,1.948861866,117,1.982205171,119,2.782891066,167,2.816276901,169,30,3.466892438,right,0,1,0.085005098,1,1,left,59.93921547,2,912,2
67,495.921788,1.148564968,69,1.882416864,113,1.915770802,115,2.26604068,136,2.299434214,138,3,2.783389685,right,0,1,0.085005098,-1,1,right,59.93921547,2,912,2
68,498.7241974,1.131638322,68,1.882238315,113,1.915609485,115,2.616268395,157,2.649538008,159,24,3.650269438,nope,0,0,0.085005098,1,1,left,59.93921547,2,912,2
69,502.3936219,0.998387188,60,1.74895785,105,1.782309588,107,2.132533637,128,2.165885375,130,3,2.699868453,left,0,1,0.085005098,-1,-1,right,59.93921547,2,912,2
70,505.1125826,1.081557187,65,1.615297188,97,1.64871602,99,2.199079095,132,2.232534956,134,15,3.233296084,nope,0,0,0.085005098,-1,-1,right,59.93921547,2,912,2
71,508.3651401,1.148336556,69,1.715366701,103,1.748737504,105,2.349303437,141,2.382615945,143,18,3.383350308,nope,0,0,0.085005098,1,-1,right,59.93921547,2,912,2
72,511.7676322,1.165131947,70,1.86562734,112,1.899006209,114,2.949918498,177,2.983265103,179,45,3.433732082,left,0,1,0.081405098,-1,-1,right,59.93921547,2,912,2
73,515.220321,1.065122195,64,1.598828099,96,1.632203302,98,1.932495434,116,1.965756614,118,0,2.432993686,right,0,1,0.081405098,1,1,left,59.93921547,2,912,2
74,517.6722116,1.181847779,71,1.865633939,112,1.899081735,114,2.849752927,171,2.883256817,173,39,3.367039604,right,0,1,0.081405098,-1,1,left,59.93921547,2,912,2
75,521.0582174,1.031791721,62,1.715637275,103,1.748918254,105,2.799757217,168,2.833207579,170,45,3.833901979,nope,0,1,0,-1,-1,left,59.93921547,2,912,2
76,524.9112836,1.148445079,69,1.765544261,106,1.79903092,108,2.199258011,132,2.232582985,134,6,3.23340204,nope,0,0,0.081405098,1,-1,right,59.93921547,2,912,2
77,528.1638744,1.215083662,73,1.982447148,119,2.015741325,121,2.449418046,147,2.482757685,149,8,3.483628068,nope,0,1,0,-1,-1,left,59.93921547,2,912,2
78,531.6665618,1.165193175,70,1.598809034,96,1.632230432,98,2.532896382,152,2.566271218,154,36,3.567037478,nope,0,0,0.081405098,1,1,left,59.93921547,2,912,2
79,535.2525985,1.031805653,62,1.632207701,98,1.665655497,100,2.566413838,154,2.599636155,156,36,3.200349473,left,0,1,0.081405098,1,-1,right,59.93921547,2,912,2
80,547.0100904,1.217058706,73,1.81750255,109,1.85076483,111,2.901713416,174,2.93500796,176,45,3.435682562,right,0,1,0.081405098,-1,1,left,59.93921547,2,912,2
81,550.464807,1.048309205,63,1.815490476,109,1.84885358,111,2.149173209,129,2.182443922,131,0,2.649550473,right,0,1,0.081405098,-1,1,left,59.93921547,2,912,2
82,553.133488,1.198289004,72,1.998827512,120,2.03218915,122,2.93298782,176,2.966346891,178,36,3.967047157,nope,0,0,0.081405098,-1,-1,right,59.93921547,2,912,2
83,557.119813,1.115215062,67,1.899101166,114,1.932569127,116,2.282825072,137,2.316100918,139,3,3.316883676,nope,0,1,0,-1,-1,left,59.93921547,2,912,2
84,560.4558066,1.198534647,72,1.682240075,101,1.715643875,103,2.366088562,142,2.399447633,144,21,2.833295204,right,0,1,0.081405098,1,1,left,59.93921547,2,912,2
85,563.3081084,1.215149289,73,2.015776889,121,2.049113228,123,2.349347432,141,2.382668374,143,0,3.383494761,nope,0,0,0.081405098,1,1,left,59.93921547,2,912,2
86,566.7107108,1.081801363,65,1.632236298,98,1.665597936,100,2.61638755,157,2.649655696,159,39,3.016769727,left,0,1,0.081405098,1,-1,left,59.93921547,2,912,2
87,569.746585,1.014973965,61,1.632016319,98,1.665354859,100,2.465996758,148,2.499500648,150,30,3.500223279,nope,0,0,0.081405098,1,1,left,59.93921547,2,912,2
88,573.2660282,1.131709082,68,1.715507488,103,1.748843827,105,2.299252732,138,2.332615469,140,15,2.749724476,left,0,1,0.081405098,-1,-1,right,59.93921547,2,912,2
89,576.0346606,1.014906505,61,1.615446774,97,1.648794112,99,2.349380429,141,2.382630977,143,24,2.766474038,left,0,1,0.081405098,-1,-1,right,59.93921547,2,912,2
90,578.8205097,1.114867496,67,1.715294475,103,1.748653179,105,2.199096327,132,2.232382071,134,9,3.233150897,nope,0,1,0,1,1,left,59.93921547,2,912,2
91,582.073121,0.997971428,60,1.748676643,105,1.781931224,107,2.682741627,161,2.715961011,163,36,3.716752935,nope,0,0,0.081405098,1,-1,right,59.93921547,2,912,2
92,585.8090088,1.215181919,73,1.999248772,120,2.032511785,122,3.033310676,182,3.06670091,184,42,3.533939082,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
93,589.362097,1.014810448,61,1.481857238,89,1.515145182,91,2.465958628,148,2.499233007,150,39,2.966533139,left,0,1,0.083805098,-1,-1,right,59.93921547,2,912,2
94,592.3476672,1.181723491,71,1.648855706,99,1.682082057,101,2.532838821,152,2.566123099,154,33,3.049978845,left,0,1,0.083805098,-1,-1,right,59.93921547,2,912,2
95,595.4164876,1.181981599,71,1.665607835,100,1.699031066,102,2.449764146,147,2.483085087,149,27,2.850071163,left,0,1,0.083805098,-1,-1,right,59.93921547,2,912,2
96,598.2854535,1.048463924,63,1.465380817,88,1.498819446,90,1.798967126,108,1.83238999,110,0,2.433055647,left,0,1,0.083805098,-1,-1,right,59.93921547,2,912,2
97,600.7374966,1.148339122,69,1.949025017,117,1.982367956,119,2.382681572,143,2.416098205,145,6,2.816626301,right,0,1,0.083805098,-1,1,right,59.93921547,2,912,2
98,603.5731283,1.114915158,67,1.832137381,110,1.865561346,112,2.215772562,133,2.2491342,135,3,2.716352573,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
99,606.3084163,1.131783875,68,1.865781325,112,1.899030406,114,2.799783614,168,2.83319108,170,36,3.483899742,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
100,609.8111719,1.081712272,65,1.61555823,97,1.648803645,99,1.949103843,117,1.982422584,119,0,2.382941514,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
101,612.2132164,1.19853758,72,1.782171735,107,1.815529339,109,2.165877676,130,2.199132623,132,3,2.583031779,left,0,1,0.083805098,-1,-1,right,59.93921547,2,912,2
102,614.8153644,1.131578928,68,1.832132248,110,1.865481787,112,2.816283867,169,2.849533681,171,39,3.150090888,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
103,617.9842444,1.031719861,62,1.799109379,108,1.832444985,110,2.232747603,134,2.266142604,136,6,3.266889799,nope,0,0,0.083805098,1,-1,right,59.93921547,2,912,2
104,621.2703739,1.098286951,66,1.598732775,96,1.632092579,98,1.982272265,119,2.015569008,121,3,3.016438292,nope,0,0,0.083805098,-1,-1,right,59.93921547,2,912,2
105,624.3058209,0.998490578,60,1.598998216,96,1.632267462,98,2.132689822,128,2.166069424,130,12,2.51656478,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
106,626.8413252,1.131765177,68,1.765551593,106,1.798890866,108,2.26593729,136,2.299285728,138,10,3.300131914,nope,0,1,0,1,1,right,59.93921547,2,912,2
107,630.1604468,1.065219352,64,1.482148344,89,1.515531979,91,2.316171677,139,2.349529648,141,30,2.649874942,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
108,632.8292487,1.03179942,62,1.815649594,109,1.848969069,111,2.299404884,138,2.332704194,140,9,2.716570719,right,0,1,0.083805098,1,1,left,59.93921547,2,912,2
109,635.5649524,1.098301249,66,1.898839391,114,1.932246857,116,2.682786356,161,2.716230852,163,27,3.716995645,nope,0,0,0.062205098,-1,-1,right,59.93921547,2,912,2
110,639.3010118,1.148518772,69,1.598877228,96,1.632227133,98,2.633049121,158,2.666367495,160,42,3.667162353,nope,0,0,0.062205098,1,-1,right,59.93921547,2,912,2
111,642.987393,1.081673776,65,1.832264236,110,1.865533115,112,2.265906493,136,2.299175006,138,6,3.299978662,nope,0,0,0.062205098,1,1,left,59.93921547,2,912,2
112,646.3065054,1.048446326,63,1.715574581,103,1.748972882,105,2.266000717,136,2.299357955,138,13,3.300250703,nope,0,1,0,-1,-1,left,59.93921547,2,912,2
113,649.625784,1.181871977,71,1.598880527,96,1.632178004,98,2.132638493,128,2.165940003,130,12,3.166778489,nope,0,0,0.062205098,1,1,left,59.93921547,2,912,2
