Trial,ButtonPressTimeinOverallExp,squareStartTime,squareStartFrame,flash_circleStartTime,flash_circleStartFrame,flash_circleEndTime,flash_circleEndFrame,lilsquareStartTime,lilsquareStartFrame,lilsquareEndTime,lilsquareEndFrame,lilafterflash,ButtonPressTime,Key,false_presses,Acc,Opacity,FlashSide,CorrSide,SquareAbsent,wmarith_probeStartTime,wmarith_probeStartFrame,ButtonPressTime_wmarith,Key_wmarith,false_presses_wmarith,Acc_wmarith,PenultimateAbsent,Corr_wmarith_choice,frameRate,session,participant
257,1728.334863,1.028548462,62,1.578700411,95,1.61149846,97,2.428212136,146,2.061859078,124,31,2.444915799,down,3,0,0.038638447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
258,1730.801299,1.04524473,63,1.695147621,102,1.728445721,104,2.512276015,151,2.061859078,124,29,2.529545152,down,2,1,0.038638447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
259,1733.351402,1.062050224,64,1.762000958,106,1.794973086,108,2.628794904,158,2.66213055,160,32,2.695755761,down,3,0,0.038638447,0,-1,right,0.494728692,30,1.762550503,s,0,1,right,TRUE,60.08401695,4,714
260,1737.851629,1.128313056,68,1.661668614,100,1.694641311,102,2.67948047,161,2.66213055,160,41,2.67948047,right,3,1,0.038638447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
261,1740.553482,1.109302556,67,1.7103608,103,1.742933569,105,2.658897565,160,2.66213055,160,37,2.658897565,left,2,1,0.038638447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
262,1743.233037,1.063601579,64,1.463853482,88,1.497667563,90,2.496711264,150,2.530071373,152,42,2.732323824,left,3,1,0.038638447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
263,1745.990091,1.055276485,64,1.805289854,109,1.838494656,111,2.439235461,147,2.472419215,149,18,2.673401342,left,2,1,0.038638447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
264,1748.687084,1.142393012,69,1.75880495,106,1.792431867,108,2.725775365,164,2.758864683,166,38,2.926402506,down,3,1,0,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
265,1751.641158,1.003677286,60,1.753828326,105,1.78729823,107,2.854030963,171,2.887820013,173,46,2.938037385,left,3,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
266,1754.602421,1.010777566,61,1.643230983,99,1.676761189,101,2.094581464,126,2.887820013,173,7,2.094581464,left,0,1,0.038638447,-1,-1,bottom,0.496255585,30,1.630026544,d,0,1,right,FALSE,60.08401695,4,714
267,1758.370108,1.142641616,69,1.909201066,115,1.94311584,117,2.676007414,161,2.70927707,163,26,2.893749524,right,3,1,0.032038447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
268,1761.286791,1.159500016,70,1.942988978,117,1.976806473,119,2.493013497,150,2.526439597,152,13,2.610449432,down,1,1,0.032038447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
269,1763.91956,1.043102301,63,1.775989892,107,1.809613396,109,2.359991763,142,2.394040794,144,15,2.394040794,down,1,1,0.032038447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
270,1766.336345,1.10971443,67,1.859366556,112,1.892714149,114,2.959351309,178,2.992752378,180,46,3.393483284,left,3,1,0.032038447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
271,1769.751118,1.078547381,65,1.763094928,106,1.795853723,108,2.228743818,134,2.992752378,180,8,2.246082928,down,0,1,0.032038447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
272,1772.020627,1.042601111,63,1.442720464,87,1.475983293,89,2.208754831,133,2.992752378,180,26,2.208754831,left,1,1,0.032038447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
273,1774.248581,0.998342832,60,1.665457971,100,1.698304375,102,2.616018837,157,2.648411269,159,37,2.765689053,right,2,1,0,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
274,1777.035418,1.044520536,63,1.827908236,110,1.860729609,112,2.161025772,130,2.19426869,132,0,2.328543114,left,0,1,0.032038447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
275,1779.385445,1.128284043,68,1.744602684,105,1.777883148,107,2.628030319,158,2.660931336,160,33,2.728698876,right,2,1,0.032038447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
276,1782.134587,0.995262877,60,1.51181863,91,1.545195805,93,2.061567238,124,2.095105978,126,13,2.19558225,left,1,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
277,1784.351073,0.995561543,60,1.645143581,99,1.679774584,101,2.512430752,151,2.54498873,153,32,2.712547602,down,2,0,0.032038447,0,-1,right,0.49721928,30,1.281768647,d,0,0,right,TRUE,60.08401695,4,714
278,1788.386788,1.176007414,71,1.792331743,108,1.82574931,110,2.47617387,149,2.508755173,151,21,2.642868602,left,1,0,0.032038447,-1,0,right,0.495843142,30,1.496417149,d,0,0,right,TRUE,60.08401695,4,714
279,1792.56927,1.043843561,63,1.759761818,106,1.793728361,108,2.643852208,159,2.67671966,161,33,2.694337525,left,2,0,0.032038447,-1,0,right,0.496281185,30,1.431022438,d,0,0,right,TRUE,60.08401695,4,714
280,1796.735172,1.110880649,67,1.778364996,107,1.81047014,109,2.660864777,160,2.694632778,162,33,2.828592607,right,2,0,0.032038447,1,-1,bottom,0.495584298,30,1.396179809,d,0,1,right,FALSE,60.08401695,4,714
281,1801.00114,1.062678844,64,1.677912617,101,1.711767089,103,2.462176403,148,2.494815732,150,27,2.745379215,left,2,1,0.032038447,-1,-1,right,0.495006878,30,1.578922278,d,0,1,bottom,FALSE,60.08401695,4,714
282,1805.370129,0.992970262,60,1.692604126,102,1.725638832,104,2.358495021,142,2.39229943,144,20,2.709493816,right,1,0,0.032038447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
283,1808.102401,1.042785999,63,1.776207207,107,1.809900115,109,2.809759031,169,2.842825594,171,42,2.960799127,right,3,0,0.032038447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
284,1811.085046,1.110797022,67,1.594076861,96,1.627713449,98,1.928007905,116,1.960662594,118,0,2.211177722,right,0,1,0.032038447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
285,1813.318423,1.077801001,65,1.778451466,107,1.811518599,109,2.494778754,150,2.527985264,152,23,2.844530549,right,1,1,0.033688447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
286,1816.182609,0.997703972,60,1.513562269,91,1.547274519,93,2.081149471,125,2.114032852,127,14,2.73155924,left,0,1,0.033688447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
287,1818.934609,1.044874384,63,1.844473091,111,1.87888621,113,2.545459769,153,2.578636696,155,22,2.711552049,down,0,0,0.033688447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
288,1821.669314,1.144310731,69,1.693647465,102,1.726905743,104,2.294226706,138,2.326856364,140,16,2.694653826,left,1,0,0.033688447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
289,1824.385035,1.128016097,68,1.894203495,114,1.92720293,116,2.811156218,169,2.844984521,171,35,2.878784379,down,1,1,0.033688447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
290,1827.286041,1.157991328,70,1.608142595,97,1.641465157,99,1.991421751,120,2.02517041,122,3,2.208478352,left,0,0,0.033688447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
291,1829.518625,1.027482367,62,1.795183574,108,1.827746672,110,2.527361194,152,2.561154795,154,24,2.795298489,left,3,0,0.033688447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
292,1832.334961,1.061099613,64,1.72806286,104,1.761257991,106,2.678168047,161,2.711144157,163,37,2.761918469,right,3,0,0.033688447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
293,1835.119173,1.076827635,65,1.743588927,105,1.776510993,107,2.576915813,155,2.610574019,157,30,2.610574019,down,2,1,0.033688447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
294,1837.75095,1.095998562,66,1.762473703,106,1.795112463,108,2.879068823,173,2.610574019,157,47,2.879068823,right,3,1,0.033688447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
295,1840.649414,1.097600548,66,1.514143102,91,1.546992351,93,2.396942687,144,2.610574019,157,33,2.396942687,right,2,0,0.033688447,1,-1,bottom,0.495917666,30,1.346639413,d,0,1,left,FALSE,60.08401695,4,714
296,1844.43628,1.009607365,61,1.726991076,104,1.760088359,106,2.077280469,125,2.109996029,127,1,2.143963141,left,0,1,0.033688447,-1,-1,bottom,0.494159805,30,1.412173501,s,0,1,bottom,TRUE,60.08401695,4,714
297,1848.035559,1.01016715,61,1.594084826,96,1.627834053,98,2.593177451,156,2.627440384,158,40,2.627440384,right,2,1,0,1,1,bottom,0.498070335,30,1.41488368,s,0,1,bottom,TRUE,60.08401695,4,714
298,1852.119379,1.008656186,61,1.65889017,100,1.692316269,102,2.575713185,155,2.608688727,157,35,2.79286991,right,2,1,0,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
299,1854.936666,1.09205845,66,1.493006102,90,1.526671134,92,1.909300053,115,1.942616926,117,5,1.976920819,left,0,0,0.033688447,-1,0,right,0.494225796,30,1.061354475,d,0,1,bottom,FALSE,60.08401695,4,714
300,1858.02,1.193832922,72,1.809966675,109,1.843741502,111,2.909686327,175,2.942764837,177,46,3.026301358,down,2,1,0.033688447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
301,1861.067799,1.12854118,68,1.728655071,104,1.76205614,106,2.345919771,141,2.942764837,177,17,2.362248538,down,0,1,0.033688447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
302,1863.452996,1.125616531,68,1.809637289,109,1.842349436,111,2.426392835,146,2.459466794,148,17,2.459466794,down,2,0,0.033688447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
303,1865.933657,1.112567399,67,1.812470916,109,1.845977797,111,2.612468413,157,2.645862086,159,28,2.712468526,down,3,1,0.043588447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
304,1868.667615,1.17869825,71,1.662497483,100,1.69649759,102,2.162575989,130,2.645862086,159,10,2.162575989,left,0,0,0.043588447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
305,1870.851477,1.19431989,72,1.861663722,112,1.894479975,114,2.511539306,151,2.544512003,153,19,2.578856287,down,1,1,0.043588447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
306,1873.452107,1.12747281,68,1.726933619,104,1.760818242,106,2.64427546,159,2.544512003,153,35,2.64427546,left,3,0,0.043588447,-1,1,bottom,0.495423872,30,1.44526794,d,0,1,right,FALSE,60.08401695,4,714
307,1877.581741,1.014876398,61,1.648974467,99,1.682421047,101,2.147688213,129,2.181663858,131,10,2.282394992,left,2,1,0.043588447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
308,1879.885672,1.042119264,63,1.458490583,88,1.492403082,90,1.892281226,114,1.925346083,116,6,2.076411779,right,2,0,0.043588447,1,0,left,0.496277203,30,1.412909072,d,0,1,bottom,FALSE,60.08401695,4,714
309,1883.417832,1.094769197,66,1.710744798,103,1.744731821,105,2.095036005,126,2.127710605,128,3,2.36150102,down,2,1,0.043588447,0,0,right,0.495825506,30,1.530674393,d,0,1,left,FALSE,60.08401695,4,714
310,1887.349656,1.196677927,72,1.729949289,104,1.763467549,106,2.479753308,149,2.513795512,151,25,2.679850815,down,2,0,0.043588447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
311,1890.050742,1.162104382,70,1.628943383,98,1.662402479,100,1.995208264,120,2.513795512,151,2,2.012795978,left,0,0,0.043588447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
312,1892.085152,1.178166909,71,1.694327285,102,1.728056602,104,2.77709012,167,2.810106052,169,45,3.027185977,down,5,1,0.043588447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
313,1895.131527,1.015337197,61,1.549088131,93,1.58244312,95,2.399125507,144,2.810106052,169,31,2.399125507,right,2,1,0.043588447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
314,1897.550831,1.128707295,68,1.862228627,112,1.895206443,114,2.762374717,166,2.810106052,169,34,2.779682538,right,2,1,0,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
315,1900.352902,1.207400311,72,1.640453107,98,1.673880914,100,2.541214733,152,2.574351838,154,34,2.70849997,down,2,1,0.043588447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
316,1903.087891,1.025488987,62,1.808128031,109,1.84202005,111,2.541519657,153,2.575030521,155,24,2.7578441,right,2,1,0.043588447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
317,1905.869368,1.026349144,62,1.426179502,86,1.4594941,88,1.976636375,119,2.010369674,121,13,2.127071745,left,1,1,0,-1,-1,bottom,0.496257292,30,1.229834943,d,0,1,left,FALSE,60.08401695,4,714
318,1909.267582,1.128310781,68,1.57833291,95,1.612058814,97,2.245343943,135,2.278123219,137,20,2.328647789,down,1,0,0.043588447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
319,1911.617761,1.19500483,72,1.978134255,119,2.011507449,121,2.511884052,151,2.544609852,153,12,2.678269309,down,1,1,0.043588447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
320,1914.317139,1.179036738,71,1.978931266,119,2.012566147,121,2.479069506,149,2.512484797,151,10,2.728772831,right,1,1,0,1,1,left,0.494745759,30,1.479001239,d,0,0,left,TRUE,60.08401695,4,714
321,1930.113646,1.098915815,66,1.581897557,95,1.615853291,97,2.249432535,135,2.282105428,137,20,2.449322399,left,3,0,0.043588447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
322,1932.583212,1.145883704,69,1.82916889,110,1.861939063,112,2.79562048,168,2.282105428,137,38,2.812389565,left,2,1,0.049363447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
323,1935.417693,1.028678737,62,1.628670317,98,1.662077075,100,2.561492145,154,2.594878423,156,36,2.611601998,down,2,1,0.049363447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
324,1938.050382,1.079545778,65,1.795334898,108,1.829059095,110,2.795462898,168,2.828992535,170,40,2.978944919,left,3,1,0.049363447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
325,1941.050255,1.162855313,70,1.645634531,99,1.679515172,101,2.2124105,133,2.245594823,135,14,2.245594823,left,1,0,0.049363447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
326,1943.317292,1.012212868,61,1.778822381,107,1.812503911,109,2.661884791,160,2.695525361,162,33,2.829190508,right,3,1,0.049363447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
327,1946.170069,1.192554064,72,1.90865721,115,1.942882028,117,2.592524368,156,2.695525361,162,21,2.592524368,down,1,1,0.049363447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
328,1948.784075,1.028609333,62,1.495153651,90,1.528331147,92,1.895388487,114,1.928595566,116,4,2.128705019,right,1,1,0.049363447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
329,1950.931926,1.048230818,63,1.614524939,97,1.647261548,99,2.214275881,133,2.247507421,135,16,2.364764157,right,1,0,0.049363447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
330,1953.315586,1.030738677,62,1.814442109,109,1.847531428,111,2.847987676,171,2.880785155,173,42,3.147832142,down,3,0,0.049363447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
331,1956.481963,1.114086327,67,1.84794444,111,1.881187927,113,2.581729735,155,2.614806539,157,24,2.84739262,right,2,1,0,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
332,1959.348905,1.031440115,62,1.546870609,93,1.580706308,95,2.031016294,122,2.064592011,124,9,2.264052365,down,1,1,0.049363447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
333,1961.632328,1.030648793,62,1.463727189,88,1.496964418,90,2.313551232,139,2.346667858,141,31,2.363886364,right,3,0,0.049363447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
334,1964.018305,1.161157754,70,1.827364949,110,1.860619814,112,2.627537663,158,2.660754413,160,28,2.728693187,right,2,1,0.049363447,1,1,left,0.495683285,30,1.778843999,d,0,0,left,TRUE,60.08401695,4,714
335,1968.566013,1.062731182,64,1.812758773,109,1.846175201,111,2.712892347,163,2.746396385,165,34,3.046135607,right,2,1,0.049363447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
336,1971.632698,1.047010555,63,1.630443539,98,1.663111312,100,2.030913894,122,2.063755747,124,4,2.11564906,left,0,0,0.049363447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
337,1973.770321,1.109189347,67,1.525355298,92,1.558762625,94,1.992164718,120,2.02528817,122,8,2.17574857,down,2,1,0,0,0,right,0.495388032,30,1.312436782,d,0,0,right,TRUE,60.08401695,4,714
338,1977.301447,1.077183758,65,1.560740077,94,1.593667262,96,2.393722217,144,2.427498751,146,30,2.62806559,down,2,1,0.049363447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
339,1979.951763,0.993192128,60,1.476952108,89,1.510399825,91,2.126841345,128,2.160125792,130,19,2.294363239,right,2,1,0.049363447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
340,1982.267572,1.095051934,66,1.878432807,113,1.911953911,115,2.661439353,160,2.695089025,162,27,2.762230788,left,2,1,0.046888447,-1,-1,bottom,0.496368225,30,1.014581714,s,0,1,bottom,TRUE,60.08401695,4,714
341,1986.085493,0.992790494,60,1.626244583,98,1.659496034,100,2.392642469,144,2.426319448,146,26,2.576761075,left,2,0,0.046888447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
342,1988.683905,1.161022358,70,1.810986689,109,1.845630207,111,2.744796105,165,2.777999201,167,36,2.861537429,left,2,1,0.046888447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
343,1991.568055,1.176991588,71,1.844104452,111,1.876930376,113,2.410895781,145,2.444256459,147,14,2.611434745,down,1,0,0.046888447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
344,1994.202508,1.0760841,65,1.592489097,96,1.625762166,98,2.125751358,128,2.159686612,130,12,2.209689513,right,2,0,0.046888447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
345,1996.436157,1.108888406,67,1.758895972,106,1.792659991,108,2.742589961,165,2.77586815,167,39,2.826470658,right,4,0,0.046888447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
346,1999.283678,1.162118035,70,1.711956528,103,1.745753542,105,2.344853677,141,2.378726353,143,18,2.46311336,left,5,0,0.046888447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
347,2001.767378,1.111402318,67,1.795416249,108,1.828210884,110,2.761328534,166,2.795039646,168,38,2.945604721,down,5,0,0.046888447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
348,2004.733653,1.145372274,69,1.879031276,113,1.912180328,115,2.245762075,135,2.279298539,137,2,2.445881769,right,2,1,0,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
349,2007.20136,1.043436237,63,1.543990333,93,1.577436344,95,2.577302087,155,2.610704294,157,42,2.793994031,left,5,1,0.046888447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
350,2010.017709,0.994728123,60,1.694986057,102,1.727664639,104,2.311159062,139,2.344666513,141,17,2.378104559,right,2,1,0.046888447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
351,2012.417338,1.161740863,70,1.711457614,103,1.745278521,105,2.762128389,166,2.794773407,168,43,2.87822687,right,3,1,0,1,1,left,0.4964729,30,0.930637302,s,0,1,left,TRUE,60.08401695,4,714
352,2016.26744,1.095932002,66,1.844883828,111,1.87800216,113,2.861270621,172,2.895221235,174,41,3.011514275,down,4,0,0.046888447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
353,2019.299631,1.07939104,65,1.513067906,91,1.546005332,93,2.14571702,129,2.179192044,131,18,2.246509024,right,3,1,0.046888447,1,1,left,0.495987639,30,1.246706428,d,0,1,right,FALSE,60.08401695,4,714
354,2022.833989,1.011749226,61,1.745259748,105,1.778545902,107,2.428108029,146,2.46115525,148,21,2.595064449,down,3,0,0.046888447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
355,2025.450304,1.195474731,72,1.795791146,108,1.829400427,110,2.462312367,148,2.495182095,150,20,2.512789151,left,2,1,0.046888447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
356,2027.984625,1.160892083,70,1.861300772,112,1.894953858,114,2.495024513,150,2.527579078,152,18,2.678516775,right,3,1,0.046888447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
357,2030.685157,1.010490847,61,1.777404145,107,1.810552059,109,2.777863806,167,2.81047014,169,40,2.927640973,left,3,1,0.046888447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
358,2033.63336,1.079632249,65,1.479233914,89,1.512263499,91,2.162680664,130,2.196161946,132,21,2.262558467,down,2,1,0.056788447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
359,2035.916395,0.99710664,60,1.663442973,100,1.697007881,102,2.046705063,123,2.080382042,125,3,2.080382042,right,1,1,0,1,1,left,0.494439128,30,1.47767175,d,0,0,left,TRUE,60.08401695,4,714
360,2039.517485,1.127624134,68,1.710942202,103,1.744145867,105,2.711261348,163,2.744531573,165,40,2.744531573,left,4,0,0.056788447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
361,2042.283845,1.128830744,68,1.795331485,108,1.828854296,110,2.912489234,175,2.94567697,177,47,3.130219966,right,4,1,0.056788447,1,1,bottom,0.491806888,30,1.476913992,s,0,1,bottom,TRUE,60.08401695,4,714
362,2046.934007,1.111284558,67,1.578352822,95,1.611224256,97,2.095400661,126,2.128566211,128,11,2.212306393,down,1,0,0.056788447,0,1,left,0.492781391,30,1.677101953,d,0,1,bottom,FALSE,60.08401695,4,714
363,2050.867581,1.094099048,66,1.677760155,101,1.711000229,103,2.777747184,167,2.811391168,169,46,2.828304182,left,5,1,0.056788447,-1,-1,right,0.495615587,30,1.47944042,d,0,1,left,FALSE,60.08401695,4,714
364,2055.218338,0.993511843,60,1.610224153,97,1.64392787,99,2.126216707,128,2.159438577,130,11,2.326509343,left,3,0,0.056788447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
365,2057.564517,1.09835091,66,1.86579498,112,1.899068049,114,2.681412979,161,2.714872074,163,29,2.865042342,right,4,1,0,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
366,2060.449244,0.996452989,60,1.696380399,102,1.730126213,104,2.696298479,162,2.730195617,164,40,2.763726393,right,4,1,0.056788447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
367,2063.234114,1.044372626,63,1.443986238,87,1.477864034,89,2.245227322,135,2.2792371,137,28,2.2792371,down,2,1,0.056788447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
368,2065.538365,1.172633913,70,1.605748718,96,1.639155476,98,2.505450507,150,2.538840198,152,34,2.68925907,left,3,1,0.056788447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
369,2068.249483,1.146099312,69,1.579546916,95,1.613606756,97,1.963237377,118,1.996321007,120,3,2.03021075,right,1,1,0.056788447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
370,2070.301415,1.177016051,71,1.676415306,101,1.710448977,103,2.393479871,144,2.426614132,146,23,2.477056214,down,2,0,0.056788447,0,-1,right,0.496514429,30,1.080611872,d,0,1,left,FALSE,60.08401695,4,714
371,2073.900574,0.994346969,60,1.428255371,86,1.461701951,88,1.861486798,112,1.894379282,114,6,2.028298152,right,2,1,0.056788447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
372,2075.951113,1.161914373,70,1.878204683,113,1.912177484,115,2.961824831,178,1.894379282,114,45,2.961824831,down,4,1,0.056788447,0,0,left,0.496136688,30,0.930298814,d,0,1,bottom,FALSE,60.08401695,4,714
373,2079.883733,1.05978264,64,1.693500123,102,1.726896072,104,2.043692805,123,2.076796915,125,1,2.110527939,left,1,0,0.056788447,-1,1,bottom,0.495694662,30,1.246140954,d,0,1,left,FALSE,60.08401695,4,714
374,2083.284681,1.027258226,62,1.543920929,93,1.577145074,95,2.127378375,128,2.159964797,130,15,2.24422608,right,2,1,0.056788447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
375,2085.550755,1.161019514,70,1.59413887,96,1.626851585,98,2.427256405,146,2.460529475,148,30,2.478191144,right,3,0,0.056788447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
376,2088.052084,1.176077956,71,1.826488863,110,1.859999727,112,2.526173358,152,2.559657485,154,22,2.677169081,down,3,1,0,0,0,left,0.496148634,30,0.930087756,d,0,1,bottom,FALSE,60.08401695,4,714
377,2091.700728,1.177510982,71,1.72811918,104,1.761342187,106,2.410442947,145,2.559657485,154,21,2.410442947,left,2,1,0.058438447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
378,2094.132377,1.063476424,64,1.562938256,94,1.596419538,96,2.113163024,127,2.146784821,129,13,2.180689355,left,2,1,0.058438447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
379,2096.334388,1.193942149,72,1.610788489,97,1.644020029,99,2.644103087,159,2.146784821,129,42,2.661189611,right,4,1,0.058438447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
380,2099.018163,1.12723786,68,1.527190528,92,1.560439704,94,2.644133238,159,2.677694733,161,47,2.860290997,down,4,0,0.058438447,0,-1,right,0.49617651,30,0.914482045,d,0,1,bottom,FALSE,60.08401695,4,714
381,2102.836863,1.190824079,72,1.624684694,98,1.657408219,100,2.274293471,137,2.307466985,139,19,2.391562153,left,3,1,0.058438447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
